seed,n,patch,coupling,severity,scope,scope_size,solver,solution,cost,gap,evals,runtime_s,p_opt,depth,shots,amp_ops,boundary_ratio,noise_lambda,scope_recall
3,16,4,1.65,1.35,inferred-noise,4,QAOA,2876,6.870140870919219,0.4440813099645394,89,0.0015582500491291285,0.4264209486329078,1,256,5696,0.5745746771885244,0.1,0.5
3,16,4,1.65,1.35,inferred-noise,4,QAOA,2876,6.870140870919219,0.4440813099645394,89,0.0015848749317228794,0.3657674571940898,1,256,5696,0.5745746771885244,0.25,0.5
3,16,4,1.65,1.35,inferred-noise,4,QAOA,2876,6.870140870919219,0.4440813099645394,89,0.0015112500404939055,0.2646783047960599,1,256,5696,0.5745746771885244,0.5,0.5
4,16,4,1.65,1.35,full,16,deployed,49963,9.410752170105983,0.025766120413417363,0,0.0,,0,0,0,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,full,16,exact enumeration,15316,9.149245488737831,0.0,65536,0.0,,0,0,68719476736,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,full,16,MILP,15316,9.149245488737831,0.0,0,0.027391500072553754,,0,0,0,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,full,16,annealing,49963,9.410752170105983,0.025766120413417363,89,7.691700011491776e-05,,0,0,93323264,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,full,16,QAOA,49451,9.424567477290797,0.02712733560918181,89,0.22637774993199855,0.0012186468618944368,1,256,93323264,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,true,4,exact LNS,49963,9.410752170105983,0.025766120413417363,16,1.249951310455799e-06,,0,0,1024,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,true,4,annealing,49963,9.410752170105983,0.025766120413417363,89,7.679103873670101e-05,,0,0,5696,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,true,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0016005419893190265,0.7763948791867648,1,256,5696,0.19078961760075658,0.0,1.0
4,16,4,1.65,1.35,inferred,4,exact LNS,49963,9.410752170105983,0.025766120413417363,16,8.33999365568161e-07,,0,0,1024,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,inferred,4,annealing,49963,9.410752170105983,0.025766120413417363,89,7.062498480081558e-05,,0,0,5696,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,inferred,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0017171669751405716,0.3972319691278296,1,256,5696,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,wrong,4,exact LNS,49963,9.410752170105983,0.025766120413417363,16,1.00000761449337e-06,,0,0,1024,0.19078961760075658,0.0,0.5
4,16,4,1.65,1.35,wrong,4,annealing,49963,9.410752170105983,0.025766120413417363,89,7.004104554653168e-05,,0,0,5696,0.19078961760075658,0.0,0.5
4,16,4,1.65,1.35,wrong,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0015327089931815863,0.7252171019493733,1,256,5696,0.19078961760075658,0.0,0.5
4,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0015930000226944685,0.3972319691278296,1,64,5696,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.002591166994534433,0.3972018773069862,2,64,5696,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0025921249762177467,0.3972018773069862,2,256,5696,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0024853330105543137,0.3972018773069862,2,1024,5696,0.19078961760075658,0.0,0.75
4,16,4,1.65,1.35,inferred-noise,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0015580829931423068,0.3637587722150466,1,256,5696,0.19078961760075658,0.1,0.75
4,16,4,1.65,1.35,inferred-noise,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0015530000673606992,0.3135489768458722,1,256,5696,0.19078961760075658,0.25,0.75
4,16,4,1.65,1.35,inferred-noise,4,QAOA,49963,9.410752170105983,0.025766120413417363,89,0.0015593749703839421,0.2298659845639148,1,256,5696,0.19078961760075658,0.5,0.75
5,16,4,1.65,1.35,full,16,deployed,58805,9.420377825919378,0.06463376486059826,0,0.0,,0,0,0,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,full,16,exact enumeration,46487,8.787758166099314,0.0,65536,0.0,,0,0,68719476736,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,full,16,MILP,46487,8.787758166099314,0.0,0,0.03347575000952929,,0,0,0,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,full,16,annealing,58805,9.420377825919378,0.06463376486059826,89,8.26249597594142e-05,,0,0,93323264,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,full,16,QAOA,46487,8.787758166099314,0.0,89,0.2241234160028398,0.00048261894312736915,1,256,93323264,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,true,4,exact LNS,58805,9.420377825919378,0.06463376486059826,16,1.374981366097927e-06,,0,0,1024,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,true,4,annealing,58805,9.420377825919378,0.06463376486059826,89,7.533293683081865e-05,,0,0,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,true,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.001554290996864438,0.15729260350504903,1,256,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred,4,exact LNS,58805,9.420377825919378,0.06463376486059826,16,8.329516276717186e-07,,0,0,1024,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred,4,annealing,58805,9.420377825919378,0.06463376486059826,89,6.683298852294683e-05,,0,0,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.0015605420339852571,0.15729260350504903,1,256,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,wrong,4,exact LNS,58805,9.420377825919378,0.06463376486059826,16,8.330680429935455e-07,,0,0,1024,0.092234671502774,0.0,0.5
5,16,4,1.65,1.35,wrong,4,annealing,58805,9.420377825919378,0.06463376486059826,89,7.033406291157007e-05,,0,0,5696,0.092234671502774,0.0,0.5
5,16,4,1.65,1.35,wrong,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.0015594169963151217,0.5559806210017627,1,256,5696,0.092234671502774,0.0,0.5
5,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.0015597079182043672,0.15729260350504903,1,64,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.002546583069488406,0.20243459920925275,2,64,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.002546666073612869,0.20243459920925275,2,256,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.0025828329380601645,0.20243459920925275,2,1024,5696,0.092234671502774,0.0,1.0
5,16,4,1.65,1.35,inferred-noise,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.0015984158962965012,0.14781334315454414,1,256,5696,0.092234671502774,0.1,1.0
5,16,4,1.65,1.35,inferred-noise,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.0016073329607024789,0.13359445262878678,1,256,5696,0.092234671502774,0.25,1.0
5,16,4,1.65,1.35,inferred-noise,4,QAOA,58805,9.420377825919378,0.06463376486059826,89,0.00157045794185251,0.10989630175252452,1,256,5696,0.092234671502774,0.5,1.0
6,16,4,1.65,1.35,full,16,deployed,53689,3.574427052241224,0.0,0,0.0,,0,0,0,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,full,16,exact enumeration,53689,3.574427052241224,0.0,65536,0.0,,0,0,68719476736,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,full,16,MILP,53689,3.574427052241224,0.0,0,0.012596999993547797,,0,0,0,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,full,16,annealing,53689,3.574427052241224,0.0,89,8.179200813174248e-05,,0,0,93323264,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,full,16,QAOA,53689,3.574427052241224,0.0,89,0.2233748339349404,0.0020776734850422233,1,256,93323264,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,true,4,exact LNS,53689,3.574427052241224,0.0,16,1.1249212548136711e-06,,0,0,1024,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,true,4,annealing,53689,3.574427052241224,0.0,89,7.316702976822853e-05,,0,0,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,true,4,QAOA,53689,3.574427052241224,0.0,89,0.0015179159818217158,0.7296620125714881,1,256,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred,4,exact LNS,53689,3.574427052241224,0.0,16,8.329516276717186e-07,,0,0,1024,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred,4,annealing,53689,3.574427052241224,0.0,89,7.033301517367363e-05,,0,0,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred,4,QAOA,53689,3.574427052241224,0.0,89,0.0015662920195609331,0.7296620125714881,1,256,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,wrong,4,exact LNS,53689,3.574427052241224,0.0,16,8.329516276717186e-07,,0,0,1024,0.11207209387145171,0.0,0.5
6,16,4,1.65,1.35,wrong,4,annealing,53689,3.574427052241224,0.0,89,7.49579630792141e-05,,0,0,5696,0.11207209387145171,0.0,0.5
6,16,4,1.65,1.35,wrong,4,QAOA,53689,3.574427052241224,0.0,88,0.0015515410341322422,0.3839522511279033,1,256,5632,0.11207209387145171,0.0,0.5
6,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,53689,3.574427052241224,0.0,89,0.0015639589400961995,0.7296620125714881,1,64,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,53689,3.574427052241224,0.0,89,0.00260899995919317,0.7639034511487139,2,64,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,53689,3.574427052241224,0.0,89,0.002584167057648301,0.7639034511487139,2,256,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,53689,3.574427052241224,0.0,89,0.0026227080961689353,0.7639034511487139,2,1024,5696,0.11207209387145171,0.0,1.0
6,16,4,1.65,1.35,inferred-noise,4,QAOA,53689,3.574427052241224,0.0,89,0.001590666943229735,0.6629458113143393,1,256,5696,0.11207209387145171,0.1,1.0
6,16,4,1.65,1.35,inferred-noise,4,QAOA,53689,3.574427052241224,0.0,89,0.0015944999177008867,0.5628715094286161,1,256,5696,0.11207209387145171,0.25,1.0
6,16,4,1.65,1.35,inferred-noise,4,QAOA,53689,3.574427052241224,0.0,89,0.0016191670438274741,0.39608100628574405,1,256,5696,0.11207209387145171,0.5,1.0
7,16,4,1.65,1.35,full,16,deployed,61781,6.549036246845313,0.16450240837878408,0,0.0,,0,0,0,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,full,16,exact enumeration,3758,5.482628281855641,0.0,65536,0.0,,0,0,68719476736,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,full,16,MILP,3758,5.482628281855641,0.0,0,0.015675000031478703,,0,0,0,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,full,16,annealing,61765,6.4996863279293295,0.15688976783079675,89,8.65840120241046e-05,,0,0,93323264,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,full,16,QAOA,3758,5.482628281855641,0.0,89,0.23412745795212686,0.0015733232298652078,1,256,93323264,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,true,4,exact LNS,61765,6.4996863279293295,0.15688976783079675,16,1.5409896150231361e-06,,0,0,1024,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,true,4,annealing,61765,6.4996863279293295,0.15688976783079675,89,7.845798972994089e-05,,0,0,5696,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,true,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.0018634590087458491,0.3950504216719235,1,256,5696,0.3395823943777471,0.0,1.0
7,16,4,1.65,1.35,inferred,4,exact LNS,61765,6.4996863279293295,0.15688976783079675,16,1.0420335456728935e-06,,0,0,1024,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,inferred,4,annealing,61765,6.4996863279293295,0.15688976783079675,89,7.650000043213367e-05,,0,0,5696,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,inferred,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.0023782079806551337,0.29952402071745626,1,256,5696,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,wrong,4,exact LNS,61765,6.4996863279293295,0.15688976783079675,16,1.250067725777626e-06,,0,0,1024,0.3395823943777471,0.0,0.5
7,16,4,1.65,1.35,wrong,4,annealing,61765,6.4996863279293295,0.15688976783079675,89,8.133391384035349e-05,,0,0,5696,0.3395823943777471,0.0,0.5
7,16,4,1.65,1.35,wrong,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.0016800410812720656,0.4264290869859381,1,256,5696,0.3395823943777471,0.0,0.5
7,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.0019140830263495445,0.29952402071745626,1,64,5696,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.003936458029784262,0.2995046041714579,2,64,5696,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.003047417034395039,0.2995046041714579,2,256,5696,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.002965209074318409,0.2995046041714579,2,1024,5696,0.3395823943777471,0.0,0.75
7,16,4,1.65,1.35,inferred-noise,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.0016935409512370825,0.27582161864571064,1,256,5696,0.3395823943777471,0.1,0.75
7,16,4,1.65,1.35,inferred-noise,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.001732666976749897,0.24026801553809218,1,256,5696,0.3395823943777471,0.25,0.75
7,16,4,1.65,1.35,inferred-noise,4,QAOA,61765,6.4996863279293295,0.15688976783079675,89,0.0016587499994784594,0.18101201035872813,1,256,5696,0.3395823943777471,0.5,0.75
8,16,4,1.65,1.35,full,16,deployed,6872,9.40896350825357,0.5723251424327377,0,0.0,,0,0,0,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,full,16,exact enumeration,13652,5.620108797693448,0.0,65536,0.0,,0,0,68719476736,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,full,16,MILP,13652,5.620108797693448,0.0,0,0.014072333928197622,,0,0,0,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,full,16,annealing,6872,9.40896350825357,0.5723251424327377,89,9.070802479982376e-05,,0,0,93323264,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,full,16,QAOA,13652,5.620108797693448,0.0,89,0.22647462505847216,0.0011844827232179314,1,256,93323264,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,true,4,exact LNS,6872,9.40896350825357,0.5723251424327377,16,1.625041477382183e-06,,0,0,1024,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,true,4,annealing,6872,9.40896350825357,0.5723251424327377,89,7.920793723315e-05,,0,0,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,true,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0016289170598611236,0.28789745119665244,1,256,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred,4,exact LNS,6872,9.40896350825357,0.5723251424327377,16,9.580980986356735e-07,,0,0,1024,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred,4,annealing,6872,9.40896350825357,0.5723251424327377,89,7.216702215373516e-05,,0,0,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0016035831067711115,0.28789745119665244,1,256,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,wrong,4,exact LNS,6872,9.40896350825357,0.5723251424327377,16,8.749775588512421e-07,,0,0,1024,0.18397538545221942,0.0,0.5
8,16,4,1.65,1.35,wrong,4,annealing,6872,9.40896350825357,0.5723251424327377,89,7.412501145154238e-05,,0,0,5696,0.18397538545221942,0.0,0.5
8,16,4,1.65,1.35,wrong,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0016530000139027834,0.4955274793261918,1,256,5696,0.18397538545221942,0.0,0.5
8,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0016705830348655581,0.28789745119665244,1,64,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0026019170181825757,0.289253841275925,2,64,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0026497499784454703,0.289253841275925,2,256,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.002637958968989551,0.289253841275925,2,1024,5696,0.18397538545221942,0.0,1.0
8,16,4,1.65,1.35,inferred-noise,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0017540000844746828,0.26535770607698717,1,256,5696,0.18397538545221942,0.1,1.0
8,16,4,1.65,1.35,inferred-noise,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0015947920037433505,0.23154808839748933,1,256,5696,0.18397538545221942,0.25,1.0
8,16,4,1.65,1.35,inferred-noise,4,QAOA,6872,9.40896350825357,0.5723251424327377,89,0.0016397499712184072,0.17519872559832622,1,256,5696,0.18397538545221942,0.5,1.0
9,16,4,1.65,1.35,full,16,deployed,24364,10.116596047908343,0.42675558162238875,0,0.0,,0,0,0,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,full,16,exact enumeration,49277,6.791520980256105,0.0,65536,0.0,,0,0,68719476736,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,full,16,MILP,49277,6.791520980256105,0.0,0,0.013109334046021104,,0,0,0,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,full,16,annealing,21796,7.446623503513278,0.08407890127193625,89,9.195797611027956e-05,,0,0,93323264,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,full,16,QAOA,49277,6.791520980256105,0.0,89,0.23261429194826633,0.0010570225529871454,1,256,93323264,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,true,4,exact LNS,21804,7.341615006574148,0.07060162293241518,16,1.4170072972774506e-06,,0,0,1024,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,true,4,annealing,21804,7.341615006574148,0.07060162293241518,89,7.850001566112041e-05,,0,0,5696,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,true,4,QAOA,21804,7.341615006574148,0.07060162293241518,89,0.0016313339583575726,0.24207476929803612,1,256,5696,0.12469911146963193,0.0,1.0
9,16,4,1.65,1.35,inferred,4,exact LNS,21804,7.341615006574148,0.07060162293241518,16,1.041102223098278e-06,,0,0,1024,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,inferred,4,annealing,21804,7.341615006574148,0.07060162293241518,89,7.120799273252487e-05,,0,0,5696,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,inferred,4,QAOA,21804,7.341615006574148,0.07060162293241518,84,0.001509333960711956,0.28344542893253116,1,256,5376,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,wrong,4,exact LNS,22316,9.254999196229162,0.3161742389214594,16,8.329516276717186e-07,,0,0,1024,0.12469911146963193,0.0,0.5
9,16,4,1.65,1.35,wrong,4,annealing,22316,9.254999196229162,0.3161742389214594,89,6.958295125514269e-05,,0,0,5696,0.12469911146963193,0.0,0.5
9,16,4,1.65,1.35,wrong,4,QAOA,22316,9.254999196229162,0.3161742389214594,89,0.00163312500808388,0.34336057131170733,1,256,5696,0.12469911146963193,0.0,0.5
9,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,21804,7.341615006574148,0.07060162293241518,84,0.0015498340362682939,0.28344542893253116,1,64,5376,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,21804,7.341615006574148,0.07060162293241518,89,0.002603666973300278,0.28344706148749693,2,64,5696,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,21804,7.341615006574148,0.07060162293241518,89,0.0025807919446378946,0.28344706148749693,2,256,5696,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,21804,7.341615006574148,0.07060162293241518,89,0.002601749962195754,0.28344706148749693,2,1024,5696,0.12469911146963193,0.0,0.75
9,16,4,1.65,1.35,inferred-noise,4,QAOA,21804,7.341615006574148,0.07060162293241518,84,0.0015967499930411577,0.26135088603927803,1,256,5376,0.12469911146963193,0.1,0.75
9,16,4,1.65,1.35,inferred-noise,4,QAOA,21804,7.341615006574148,0.07060162293241518,84,0.0014642919413745403,0.22820907169939836,1,256,5376,0.12469911146963193,0.25,0.75
9,16,4,1.65,1.35,inferred-noise,4,QAOA,21804,7.341615006574148,0.07060162293241518,84,0.0014915000647306442,0.17297271446626558,1,256,5376,0.12469911146963193,0.5,0.75
10,16,4,1.65,1.35,full,16,deployed,9434,9.345577807036321,0.0,0,0.0,,0,0,0,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,full,16,exact enumeration,9434,9.345577807036321,0.0,65536,0.0,,0,0,68719476736,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,full,16,MILP,9434,9.345577807036321,0.0,0,0.014291125000454485,,0,0,0,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,full,16,annealing,9434,9.345577807036321,0.0,89,8.850009180605412e-05,,0,0,93323264,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,full,16,QAOA,9434,9.345577807036321,0.0,89,0.22731487499549985,0.00039221372937450365,1,256,93323264,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,true,4,exact LNS,9434,9.345577807036321,0.0,16,1.4579854905605316e-06,,0,0,1024,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,true,4,annealing,9434,9.345577807036321,0.0,89,8.27909680083394e-05,,0,0,5696,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,true,4,QAOA,9434,9.345577807036321,0.0,89,0.0016920409398153424,0.25862866549903085,1,256,5696,0.135416119342401,0.0,1.0
10,16,4,1.65,1.35,inferred,4,exact LNS,9434,9.345577807036321,0.0,16,8.75093974173069e-07,,0,0,1024,0.135416119342401,0.0,0.75
10,16,4,1.65,1.35,inferred,4,annealing,9434,9.345577807036321,0.0,89,7.224990986287594e-05,,0,0,5696,0.135416119342401,0.0,0.75
10,16,4,1.65,1.35,inferred,4,QAOA,9434,9.345577807036321,0.0,89,0.0016766670159995556,0.3803276697517094,1,256,5696,0.135416119342401,0.0,0.75
10,16,4,1.65,1.35,wrong,4,exact LNS,9434,9.345577807036321,0.0,16,8.749775588512421e-07,,0,0,1024,0.135416119342401,0.0,0.5
10,16,4,1.65,1.35,wrong,4,annealing,9434,9.345577807036321,0.0,89,7.099995855242014e-05,,0,0,5696,0.135416119342401,0.0,0.5
10,16,4,1.65,1.35,wrong,4,QAOA,9434,9.345577807036321,0.0,89,0.00163162499666214,0.1432050578650993,1,256,5696,0.135416119342401,0.0,0.5
10,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,9434,9.345577807036321,0.0,89,0.0016080420464277267,0.3803276697517094,1,64,5696,0.135416119342401,0.0,0.75
10,16,4,1.65,1.35,inferred-sensitivity,4,QAOA,9434,9.345577807036321,0.0,89,0.0027210420230403543,0.3813904310545807,2,64,5696,0.135416119342401,0.0,0.75
