n,seed,context,policy,action,utility,deadline_miss,infeasible
12,16,26,utility-only,local-sim,-0.10670159925404848,0,0
12,16,26,logged-IPW,local-sim,-0.10670159925404848,0,0
12,16,26,LinUCB,local-sim,-0.10670159925404848,0,0
12,16,26,Pareto,local-sim,-0.10670159925404848,0,0
12,16,26,oracle,local-sim,-0.10670159925404848,0,0
12,16,26,train-selected fixed,local-sim,-0.10670159925404848,0,0
12,16,26,always invoke-QPU,invoke-QPU,-0.3635728446070738,0,0
12,16,26,always remote-sim,remote-sim,-7.111699724535711,0,1
12,16,26,always local-sim,local-sim,-0.10670159925404848,0,0
12,16,26,always fallback,fallback,-0.19424147507859693,0,0
12,16,27,P1,local-sim,-0.10173083984005289,0,0
12,16,27,utility-only,local-sim,-0.10173083984005289,0,0
12,16,27,logged-IPW,local-sim,-0.10173083984005289,0,0
12,16,27,LinUCB,remote-sim,-0.1795012444561761,0,0
12,16,27,Pareto,local-sim,-0.10173083984005289,0,0
12,16,27,oracle,local-sim,-0.10173083984005289,0,0
12,16,27,train-selected fixed,local-sim,-0.10173083984005289,0,0
12,16,27,always invoke-QPU,invoke-QPU,-0.14594510823907875,0,0
12,16,27,always remote-sim,remote-sim,-0.1795012444561761,0,0
12,16,27,always local-sim,local-sim,-0.10173083984005289,0,0
12,16,27,always fallback,fallback,-0.1994254431819022,0,0
12,16,28,P1,local-sim,-0.10784537028142602,0,0
12,16,28,utility-only,local-sim,-0.10784537028142602,0,0
12,16,28,logged-IPW,local-sim,-0.10784537028142602,0,0
12,16,28,LinUCB,local-sim,-0.10784537028142602,0,0
12,16,28,Pareto,local-sim,-0.10784537028142602,0,0
12,16,28,oracle,local-sim,-0.10784537028142602,0,0
12,16,28,train-selected fixed,local-sim,-0.10784537028142602,0,0
12,16,28,always invoke-QPU,invoke-QPU,-0.12265344113241308,0,0
12,16,28,always remote-sim,remote-sim,-0.20566903869918407,0,0
12,16,28,always local-sim,local-sim,-0.10784537028142602,0,0
12,16,28,always fallback,fallback,-0.20331930345310859,0,0
12,16,29,P1,local-sim,-0.1019835861607611,0,0
12,16,29,utility-only,local-sim,-0.1019835861607611,0,0
12,16,29,logged-IPW,local-sim,-0.1019835861607611,0,0
12,16,29,LinUCB,invoke-QPU,-0.15762009576587244,0,0
12,16,29,Pareto,local-sim,-0.1019835861607611,0,0
12,16,29,oracle,local-sim,-0.1019835861607611,0,0
12,16,29,train-selected fixed,local-sim,-0.1019835861607611,0,0
12,16,29,always invoke-QPU,invoke-QPU,-0.15762009576587244,0,0
12,16,29,always remote-sim,remote-sim,-0.18857297997217337,0,0
12,16,29,always local-sim,local-sim,-0.1019835861607611,0,0
12,16,29,always fallback,fallback,-0.2044448213242051,0,0
12,17,0,P1,local-sim,-0.11106147447137606,0,0
12,17,0,utility-only,local-sim,-0.11106147447137606,0,0
12,17,0,logged-IPW,local-sim,-0.11106147447137606,0,0
12,17,0,LinUCB,local-sim,-0.11106147447137606,0,0
12,17,0,Pareto,local-sim,-0.11106147447137606,0,0
12,17,0,oracle,local-sim,-0.11106147447137606,0,0
12,17,0,train-selected fixed,local-sim,-0.11106147447137606,0,0
12,17,0,always invoke-QPU,invoke-QPU,-0.17399372325458712,0,0
12,17,0,always remote-sim,remote-sim,-0.13338357170889936,0,0
12,17,0,always local-sim,local-sim,-0.11106147447137606,0,0
12,17,0,always fallback,fallback,-0.20081710540164496,0,0
12,17,1,P1,local-sim,-0.10158442175346581,0,0
12,17,1,utility-only,local-sim,-0.10158442175346581,0,0
12,17,1,logged-IPW,local-sim,-0.10158442175346581,0,0
12,17,1,LinUCB,remote-sim,-0.12525920968539422,0,0
12,17,1,Pareto,local-sim,-0.10158442175346581,0,0
12,17,1,oracle,local-sim,-0.10158442175346581,0,0
12,17,1,train-selected fixed,local-sim,-0.10158442175346581,0,0
12,17,1,always invoke-QPU,invoke-QPU,-0.1422287874455063,0,0
12,17,1,always remote-sim,remote-sim,-0.12525920968539422,0,0
12,17,1,always local-sim,local-sim,-0.10158442175346581,0,0
12,17,1,always fallback,fallback,-0.19059032004472315,0,0
12,17,2,P1,local-sim,-0.1019484371159077,0,0
12,17,2,utility-only,local-sim,-0.1019484371159077,0,0
12,17,2,logged-IPW,local-sim,-0.1019484371159077,0,0
12,17,2,LinUCB,remote-sim,-0.1169958591247715,0,0
12,17,2,Pareto,local-sim,-0.1019484371159077,0,0
12,17,2,oracle,local-sim,-0.1019484371159077,0,0
12,17,2,train-selected fixed,local-sim,-0.1019484371159077,0,0
12,17,2,always invoke-QPU,invoke-QPU,-0.12046104815445381,0,0
12,17,2,always remote-sim,remote-sim,-0.1169958591247715,0,0
12,17,2,always local-sim,local-sim,-0.1019484371159077,0,0
12,17,2,always fallback,fallback,-0.1897262183202923,0,0
12,17,3,P1,local-sim,-0.1082944173893022,0,0
12,17,3,utility-only,local-sim,-0.1082944173893022,0,0
12,17,3,logged-IPW,local-sim,-0.1082944173893022,0,0
12,17,3,LinUCB,local-sim,-0.1082944173893022,0,0
12,17,3,Pareto,local-sim,-0.1082944173893022,0,0
12,17,3,oracle,local-sim,-0.1082944173893022,0,0
12,17,3,train-selected fixed,local-sim,-0.1082944173893022,0,0
12,17,3,always invoke-QPU,invoke-QPU,-0.19311195400885173,0,0
12,17,3,always remote-sim,remote-sim,-0.26717500875601,0,0
12,17,3,always local-sim,local-sim,-0.1082944173893022,0,0
12,17,3,always fallback,fallback,-0.22486181410099523,0,0
12,17,4,P1,local-sim,-0.11014396054391504,0,0
12,17,4,utility-only,local-sim,-0.11014396054391504,0,0
12,17,4,logged-IPW,local-sim,-0.11014396054391504,0,0
12,17,4,LinUCB,local-sim,-0.11014396054391504,0,0
12,17,4,Pareto,local-sim,-0.11014396054391504,0,0
12,17,4,oracle,local-sim,-0.11014396054391504,0,0
12,17,4,train-selected fixed,local-sim,-0.11014396054391504,0,0
12,17,4,always invoke-QPU,invoke-QPU,-0.13219779344306506,0,0
12,17,4,always remote-sim,remote-sim,-0.2028174980804302,0,0
12,17,4,always local-sim,local-sim,-0.11014396054391504,0,0
12,17,4,always fallback,fallback,-0.22405977362952498,0,0
12,17,5,P1,local-sim,-0.11183126098578196,0,0
12,17,5,utility-only,local-sim,-0.11183126098578196,0,0
12,17,5,logged-IPW,local-sim,-0.11183126098578196,0,0
12,17,5,LinUCB,local-sim,-0.11183126098578196,0,0
12,17,5,Pareto,local-sim,-0.11183126098578196,0,0
12,17,5,oracle,local-sim,-0.11183126098578196,0,0
12,17,5,train-selected fixed,local-sim,-0.11183126098578196,0,0
12,17,5,always invoke-QPU,invoke-QPU,-0.1965657337504349,0,0
12,17,5,always remote-sim,remote-sim,-0.15590562292847426,0,0
12,17,5,always local-sim,local-sim,-0.11183126098578196,0,0
12,17,5,always fallback,fallback,-0.18854653707285243,0,0
12,17,6,P1,local-sim,-0.10262756363617898,0,0
12,17,6,utility-only,local-sim,-0.10262756363617898,0,0
12,17,6,logged-IPW,local-sim,-0.10262756363617898,0,0
12,17,6,LinUCB,local-sim,-0.10262756363617898,0,0
12,17,6,Pareto,local-sim,-0.10262756363617898,0,0
12,17,6,oracle,local-sim,-0.10262756363617898,0,0
12,17,6,train-selected fixed,local-sim,-0.10262756363617898,0,0
12,17,6,always invoke-QPU,invoke-QPU,-2.2999566696970613,1,0
12,17,6,always remote-sim,remote-sim,-0.2990432689397517,0,0
12,17,6,always local-sim,local-sim,-0.10262756363617898,0,0
12,17,6,always fallback,fallback,-0.19055222693364557,0,0
12,17,7,P1,local-sim,-0.10261328748165673,0,0
12,17,7,utility-only,local-sim,-0.10261328748165673,0,0
12,17,7,logged-IPW,local-sim,-0.10261328748165673,0,0
12,17,7,LinUCB,local-sim,-0.10261328748165673,0,0
12,17,7,Pareto,local-sim,-0.10261328748165673,0,0
12,17,7,oracle,local-sim,-0.10261328748165673,0,0
12,17,7,train-selected fixed,local-sim,-0.10261328748165673,0,0
12,17,7,always invoke-QPU,invoke-QPU,-2.149871847277884,1,0
12,17,7,always remote-sim,remote-sim,-0.31519859774873316,0,0
12,17,7,always local-sim,local-sim,-0.10261328748165673,0,0
12,17,7,always fallback,fallback,-0.1974192764212696,0,0
12,17,8,P1,local-sim,-0.11036650904563536,0,0
12,17,8,utility-only,local-sim,-0.11036650904563536,0,0
12,17,8,logged-IPW,local-sim,-0.11036650904563536,0,0
12,17,8,LinUCB,remote-sim,-0.22576222360365253,0,0
12,17,8,Pareto,local-sim,-0.11036650904563536,0,0
12,17,8,oracle,local-sim,-0.11036650904563536,0,0
12,17,8,train-selected fixed,local-sim,-0.11036650904563536,0,0
12,17,8,always invoke-QPU,invoke-QPU,-2.123935095044511,1,0
12,17,8,always remote-sim,remote-sim,-0.22576222360365253,0,0
12,17,8,always local-sim,local-sim,-0.11036650904563536,0,0
12,17,8,always fallback,fallback,-0.1907501412161229,0,0
12,17,9,P1,local-sim,-0.10449057633950322,0,0
12,17,9,utility-only,local-sim,-0.10449057633950322,0,0
12,17,9,logged-IPW,local-sim,-0.10449057633950322,0,0
12,17,9,LinUCB,local-sim,-0.10449057633950322,0,0
12,17,9,Pareto,local-sim,-0.10449057633950322,0,0
12,17,9,oracle,local-sim,-0.10449057633950322,0,0
12,17,9,train-selected fixed,local-sim,-0.10449057633950322,0,0
12,17,9,always invoke-QPU,invoke-QPU,-0.11396629303098385,0,0
12,17,9,always remote-sim,remote-sim,-0.2946167775029769,0,0
12,17,9,always local-sim,local-sim,-0.10449057633950322,0,0
12,17,9,always fallback,fallback,-0.1934103200135991,0,0
12,17,10,P1,local-sim,-0.11285262808987218,0,0
12,17,10,utility-only,local-sim,-0.11285262808987218,0,0
12,17,10,logged-IPW,local-sim,-0.11285262808987218,0,0
12,17,10,LinUCB,local-sim,-0.11285262808987218,0,0
12,17,10,Pareto,local-sim,-0.11285262808987218,0,0
12,17,10,oracle,local-sim,-0.11285262808987218,0,0
12,17,10,train-selected fixed,local-sim,-0.11285262808987218,0,0
12,17,10,always invoke-QPU,invoke-QPU,-7.550520517494048,1,1
12,17,10,always remote-sim,remote-sim,-11.64784358924519,1,1
12,17,10,always local-sim,local-sim,-0.11285262808987218,0,0
12,17,10,always fallback,fallback,-0.22242773758268078,0,0
12,17,11,P1,local-sim,-0.1044085347767755,0,0
12,17,11,utility-only,local-sim,-0.1044085347767755,0,0
12,17,11,logged-IPW,local-sim,-0.1044085347767755,0,0
12,17,11,LinUCB,local-sim,-0.1044085347767755,0,0
12,17,11,Pareto,local-sim,-0.1044085347767755,0,0
12,17,11,oracle,local-sim,-0.1044085347767755,0,0
12,17,11,train-selected fixed,local-sim,-0.1044085347767755,0,0
12,17,11,always invoke-QPU,invoke-QPU,-7.139126386673258,1,1
12,17,11,always remote-sim,remote-sim,-5.225230831849165,1,0
12,17,11,always local-sim,local-sim,-0.1044085347767755,0,0
12,17,11,always fallback,fallback,-0.1884426852432386,0,0
12,17,12,P1,local-sim,-0.10585081871785673,0,0
12,17,12,utility-only,local-sim,-0.10585081871785673,0,0
12,17,12,logged-IPW,local-sim,-0.10585081871785673,0,0
12,17,12,LinUCB,local-sim,-0.10585081871785673,0,0
12,17,12,Pareto,local-sim,-0.10585081871785673,0,0
12,17,12,oracle,local-sim,-0.10585081871785673,0,0
12,17,12,train-selected fixed,local-sim,-0.10585081871785673,0,0
12,17,12,always invoke-QPU,invoke-QPU,-0.13310505050274457,0,0
12,17,12,always remote-sim,remote-sim,-0.1066718445118465,0,0
12,17,12,always local-sim,local-sim,-0.10585081871785673,0,0
12,17,12,always fallback,fallback,-0.21269508327098147,0,0
12,17,13,P1,local-sim,-0.11645056769448148,0,0
12,17,13,utility-only,local-sim,-0.11645056769448148,0,0
12,17,13,logged-IPW,local-sim,-0.11645056769448148,0,0
12,17,13,LinUCB,local-sim,-0.11645056769448148,0,0
12,17,13,Pareto,local-sim,-0.11645056769448148,0,0
12,17,13,oracle,local-sim,-0.11645056769448148,0,0
12,17,13,train-selected fixed,local-sim,-0.11645056769448148,0,0
12,17,13,always invoke-QPU,invoke-QPU,-2.179692465207971,1,0
12,17,13,always remote-sim,remote-sim,-0.21807818511083568,0,0
12,17,13,always local-sim,local-sim,-0.11645056769448148,0,0
12,17,13,always fallback,fallback,-0.20204012962986226,0,0
12,17,14,P1,local-sim,-0.10190409611535706,0,0
12,17,14,utility-only,local-sim,-0.10190409611535706,0,0
12,17,14,logged-IPW,local-sim,-0.10190409611535706,0,0
12,17,14,LinUCB,local-sim,-0.10190409611535706,0,0
12,17,14,Pareto,local-sim,-0.10190409611535706,0,0
12,17,14,oracle,local-sim,-0.10190409611535706,0,0
12,17,14,train-selected fixed,local-sim,-0.10190409611535706,0,0
12,17,14,always invoke-QPU,invoke-QPU,-0.1225270985461676,0,0
12,17,14,always remote-sim,remote-sim,-0.1519809775718798,0,0
12,17,14,always local-sim,local-sim,-0.10190409611535706,0,0
12,17,14,always fallback,fallback,-0.1909436933816564,0,0
12,17,15,P1,local-sim,-0.10675117389986967,0,0
12,17,15,utility-only,local-sim,-0.10675117389986967,0,0
12,17,15,logged-IPW,local-sim,-0.10675117389986967,0,0
12,17,15,LinUCB,local-sim,-0.10675117389986967,0,0
12,17,15,Pareto,local-sim,-0.10675117389986967,0,0
12,17,15,oracle,local-sim,-0.10675117389986967,0,0
12,17,15,train-selected fixed,local-sim,-0.10675117389986967,0,0
12,17,15,always invoke-QPU,invoke-QPU,-0.2069499543251928,0,0
12,17,15,always remote-sim,remote-sim,-0.14607847971787719,0,0
12,17,15,always local-sim,local-sim,-0.10675117389986967,0,0
12,17,15,always fallback,fallback,-0.19870499907121975,0,0
12,17,16,P1,local-sim,-0.10586366706008178,0,0
12,17,16,utility-only,local-sim,-0.10586366706008178,0,0
12,17,16,logged-IPW,local-sim,-0.10586366706008178,0,0
12,17,16,LinUCB,local-sim,-0.10586366706008178,0,0
12,17,16,Pareto,local-sim,-0.10586366706008178,0,0
12,17,16,oracle,local-sim,-0.10586366706008178,0,0
12,17,16,train-selected fixed,local-sim,-0.10586366706008178,0,0
12,17,16,always invoke-QPU,invoke-QPU,-0.13599571385784537,0,0
12,17,16,always remote-sim,remote-sim,-0.17781554727748267,0,0
12,17,16,always local-sim,local-sim,-0.10586366706008178,0,0
12,17,16,always fallback,fallback,-0.22157758139431935,0,0
12,17,17,P1,local-sim,-0.10674027871850247,0,0
12,17,17,utility-only,local-sim,-0.10674027871850247,0,0
12,17,17,logged-IPW,local-sim,-0.10674027871850247,0,0
12,17,17,LinUCB,local-sim,-0.10674027871850247,0,0
12,17,17,Pareto,local-sim,-0.10674027871850247,0,0
12,17,17,oracle,local-sim,-0.10674027871850247,0,0
12,17,17,train-selected fixed,local-sim,-0.10674027871850247,0,0
12,17,17,always invoke-QPU,invoke-QPU,-0.14764750109654143,0,0
12,17,17,always remote-sim,remote-sim,-0.23428883707553427,0,0
12,17,17,always local-sim,local-sim,-0.10674027871850247,0,0
12,17,17,always fallback,fallback,-0.18412574411558827,0,0
12,17,18,P1,local-sim,-0.10716762635316991,0,0
12,17,18,utility-only,local-sim,-0.10716762635316991,0,0
12,17,18,logged-IPW,local-sim,-0.10716762635316991,0,0
12,17,18,LinUCB,local-sim,-0.10716762635316991,0,0
12,17,18,Pareto,local-sim,-0.10716762635316991,0,0
12,17,18,oracle,local-sim,-0.10716762635316991,0,0
12,17,18,train-selected fixed,local-sim,-0.10716762635316991,0,0
12,17,18,always invoke-QPU,invoke-QPU,-0.1449745739755523,0,0
12,17,18,always remote-sim,remote-sim,-0.12761435884085243,0,0
12,17,18,always local-sim,local-sim,-0.10716762635316991,0,0
12,17,18,always fallback,fallback,-0.21263604764988447,0,0
12,17,19,P1,local-sim,-0.09933026671613954,0,0
12,17,19,utility-only,local-sim,-0.09933026671613954,0,0
12,17,19,logged-IPW,local-sim,-0.09933026671613954,0,0
12,17,19,LinUCB,invoke-QPU,-0.11795698695498437,0,0
12,17,19,Pareto,local-sim,-0.09933026671613954,0,0
12,17,19,oracle,local-sim,-0.09933026671613954,0,0
12,17,19,train-selected fixed,local-sim,-0.09933026671613954,0,0
12,17,19,always invoke-QPU,invoke-QPU,-0.11795698695498437,0,0
12,17,19,always remote-sim,remote-sim,-0.37311443277813716,0,0
12,17,19,always local-sim,local-sim,-0.09933026671613954,0,0
12,17,19,always fallback,fallback,-0.19344268392912453,0,0
12,17,20,P1,local-sim,-0.09937484744939176,0,0
12,17,20,utility-only,local-sim,-0.09937484744939176,0,0
12,17,20,logged-IPW,local-sim,-0.09937484744939176,0,0
12,17,20,LinUCB,local-sim,-0.09937484744939176,0,0
12,17,20,Pareto,local-sim,-0.09937484744939176,0,0
12,17,20,oracle,local-sim,-0.09937484744939176,0,0
12,17,20,train-selected fixed,local-sim,-0.09937484744939176,0,0
12,17,20,always invoke-QPU,invoke-QPU,-0.11705609090209053,0,0
12,17,20,always remote-sim,remote-sim,-0.1954241231640635,0,0
12,17,20,always local-sim,local-sim,-0.09937484744939176,0,0
12,17,20,always fallback,fallback,-0.20917853583708274,0,0
12,17,21,P1,local-sim,-0.1135722499288611,0,0
12,17,21,utility-only,local-sim,-0.1135722499288611,0,0
12,17,21,logged-IPW,local-sim,-0.1135722499288611,0,0
12,17,21,LinUCB,local-sim,-0.1135722499288611,0,0
12,17,21,Pareto,local-sim,-0.1135722499288611,0,0
12,17,21,oracle,local-sim,-0.1135722499288611,0,0
12,17,21,train-selected fixed,local-sim,-0.1135722499288611,0,0
12,17,21,always invoke-QPU,invoke-QPU,-2.174129061493529,1,0
12,17,21,always remote-sim,remote-sim,-0.1605389602871835,0,0
12,17,21,always local-sim,local-sim,-0.1135722499288611,0,0
12,17,21,always fallback,fallback,-0.19963001869831062,0,0
12,17,22,P1,local-sim,-0.10537656896128564,0,0
12,17,22,utility-only,local-sim,-0.10537656896128564,0,0
12,17,22,logged-IPW,local-sim,-0.10537656896128564,0,0
12,17,22,LinUCB,local-sim,-0.10537656896128564,0,0
12,17,22,Pareto,local-sim,-0.10537656896128564,0,0
12,17,22,oracle,local-sim,-0.10537656896128564,0,0
12,17,22,train-selected fixed,local-sim,-0.10537656896128564,0,0
12,17,22,always invoke-QPU,invoke-QPU,-2.5535324845119365,1,0
12,17,22,always remote-sim,remote-sim,-6.68747151216742,0,0
12,17,22,always local-sim,local-sim,-0.10537656896128564,0,0
12,17,22,always fallback,fallback,-0.18644845570612,0,0
12,17,23,P1,local-sim,-0.10735818008339147,0,0
12,17,23,utility-only,local-sim,-0.10735818008339147,0,0
12,17,23,logged-IPW,local-sim,-0.10735818008339147,0,0
12,17,23,LinUCB,local-sim,-0.10735818008339147,0,0
12,17,23,Pareto,local-sim,-0.10735818008339147,0,0
12,17,23,oracle,local-sim,-0.10735818008339147,0,0
12,17,23,train-selected fixed,local-sim,-0.10735818008339147,0,0
12,17,23,always invoke-QPU,invoke-QPU,-0.16231156658464035,0,0
12,17,23,always remote-sim,remote-sim,-0.2099182040009431,0,0
12,17,23,always local-sim,local-sim,-0.10735818008339147,0,0
12,17,23,always fallback,fallback,-0.20203175786957187,0,0
12,17,24,P1,local-sim,-0.1019056825168568,0,0
12,17,24,utility-only,local-sim,-0.1019056825168568,0,0
12,17,24,logged-IPW,local-sim,-0.1019056825168568,0,0
12,17,24,LinUCB,local-sim,-0.1019056825168568,0,0
12,17,24,Pareto,local-sim,-0.1019056825168568,0,0
12,17,24,oracle,local-sim,-0.1019056825168568,0,0
12,17,24,train-selected fixed,local-sim,-0.1019056825168568,0,0
12,17,24,always invoke-QPU,invoke-QPU,-7.238193140613285,1,1
12,17,24,always remote-sim,remote-sim,-10.09563134980527,1,1
12,17,24,always local-sim,local-sim,-0.1019056825168568,0,0
12,17,24,always fallback,fallback,-0.21387570444733378,0,0
12,17,25,P1,local-sim,-0.10921086760497074,0,0
12,17,25,utility-only,local-sim,-0.10921086760497074,0,0
12,17,25,logged-IPW,local-sim,-0.10921086760497074,0,0
12,17,25,LinUCB,local-sim,-0.10921086760497074,0,0
12,17,25,Pareto,local-sim,-0.10921086760497074,0,0
12,17,25,oracle,local-sim,-0.10921086760497074,0,0
12,17,25,train-selected fixed,local-sim,-0.10921086760497074,0,0
12,17,25,always invoke-QPU,invoke-QPU,-0.15086997096970942,0,0
12,17,25,always remote-sim,remote-sim,-0.2609919551378175,0,0
12,17,25,always local-sim,local-sim,-0.10921086760497074,0,0
12,17,25,always fallback,fallback,-0.20193720902072912,0,0
12,17,26,P1,local-sim,-0.10371674120510102,0,0
12,17,26,utility-only,local-sim,-0.10371674120510102,0,0
12,17,26,logged-IPW,local-sim,-0.10371674120510102,0,0
12,17,26,LinUCB,local-sim,-0.10371674120510102,0,0
12,17,26,Pareto,local-sim,-0.10371674120510102,0,0
12,17,26,oracle,local-sim,-0.10371674120510102,0,0
12,17,26,train-selected fixed,local-sim,-0.10371674120510102,0,0
12,17,26,always invoke-QPU,invoke-QPU,-0.1243716634107001,0,0
12,17,26,always remote-sim,remote-sim,-0.1632434298751905,0,0
12,17,26,always local-sim,local-sim,-0.10371674120510102,0,0
12,17,26,always fallback,fallback,-0.2052684666641751,0,0
12,17,27,P1,local-sim,-0.1007940273609643,0,0
12,17,27,utility-only,local-sim,-0.1007940273609643,0,0
12,17,27,logged-IPW,local-sim,-0.1007940273609643,0,0
12,17,27,LinUCB,local-sim,-0.1007940273609643,0,0
12,17,27,Pareto,local-sim,-0.1007940273609643,0,0
12,17,27,oracle,local-sim,-0.1007940273609643,0,0
12,17,27,train-selected fixed,local-sim,-0.1007940273609643,0,0
12,17,27,always invoke-QPU,invoke-QPU,-7.320087831987454,1,1
12,17,27,always remote-sim,remote-sim,-18.214034669903526,1,1
12,17,27,always local-sim,local-sim,-0.1007940273609643,0,0
12,17,27,always fallback,fallback,-0.20800457810431772,0,0
12,17,28,P1,local-sim,-0.10811515338973905,0,0
12,17,28,utility-only,local-sim,-0.10811515338973905,0,0
12,17,28,logged-IPW,local-sim,-0.10811515338973905,0,0
12,17,28,LinUCB,local-sim,-0.10811515338973905,0,0
